0, 0.13, 1, 0, 0
5, 0.26, 35, 0, 0
10, 0.28, 120, 0, 0
15, 0.31, 142, 0, 0
20, 0.32, 153, 0, 0
25, 0.33, 157, 0, 0
30, 0.33, 174, 0, 0
35, 0.34, 188, 0, 0
40, 0.35, 204, 0, 0
45, 0.35, 216, 0, 0
50, 0.35, 224, 0, 0
55, 0.35, 235, 0, 0
60, 0.37, 251, 0, 0
65, 0.39, 266, 0, 0
70, 0.46, 286, 0, 0
75, 0.47, 288, 0, 0
80, 0.47, 296, 0, 0
85, 0.49, 302, 0, 0
90, 0.52, 320, 0, 0
95, 0.54, 337, 0, 0
100, 0.54, 344, 0, 0
105, 0.55, 361, 0, 0
110, 0.55, 369, 0, 0
115, 0.57, 383, 0, 0
120, 0.57, 391, 0, 0
125, 0.57, 403, 0, 0
130, 0.57, 415, 0, 0
135, 0.59, 434, 0, 0
140, 0.6, 448, 0, 0
145, 0.6, 454, 0, 0
150, 0.6, 462, 0, 0
155, 0.61, 471, 0, 0
160, 0.61, 478, 0, 0
165, 0.63, 488, 0, 0
170, 0.63, 502, 0, 0
175, 0.66, 540, 0, 0
180, 0.67, 546, 0, 0
185, 0.67, 559, 0, 0
190, 0.69, 572, 0, 0
195, 0.69, 578, 0, 0
200, 0.72, 607, 0, 0
205, 0.72, 611, 0, 0
210, 0.73, 619, 0, 0
215, 0.73, 627, 0, 0
220, 0.73, 635, 0, 0
225, 0.77, 646, 0, 0
230, 0.77, 660, 0, 0
235, 0.77, 664, 0, 0
240, 0.77, 664, 0, 0
245, 0.77, 668, 0, 0
250, 0.8, 713, 0, 0
255, 0.9, 737, 0, 0
260, 0.91, 754, 0, 0
265, 0.91, 760, 0, 0
270, 0.91, 766, 0, 0
275, 0.92, 772, 0, 0
280, 0.92, 778, 0, 0
285, 0.92, 791, 0, 0
290, 0.97, 798, 0, 0
295, 0.98, 811, 0, 0
300, 0.98, 815, 0, 0
305, 0.98, 820, 0, 0
310, 0.98, 822, 0, 0
315, 0.98, 831, 0, 0
320, 0.99, 846, 0, 0
325, 1, 867, 0, 0
330, 1, 879, 0, 0
335, 1.03, 908, 0, 0
340, 1.05, 936, 0, 0
345, 1.05, 967, 0, 0
350, 1.05, 986, 0, 0
355, 1.05, 1010, 0, 0
360, 1.06, 1020, 0, 0
365, 1.06, 1044, 0, 0
370, 1.06, 1053, 0, 0
375, 1.06, 1062, 0, 0
380, 1.07, 1072, 0, 0
385, 1.07, 1076, 0, 0
390, 1.07, 1082, 0, 0
395, 1.07, 1124, 0, 0
400, 1.07, 1127, 0, 0
405, 1.09, 1144, 0, 0
410, 1.09, 1153, 0, 0
415, 1.09, 1161, 0, 0
420, 1.09, 1161, 0, 0
425, 1.09, 1166, 0, 0
430, 1.09, 1178, 0, 0
435, 1.09, 1194, 0, 0
440, 1.18, 1222, 0, 0
445, 1.21, 1249, 0, 0
450, 1.25, 1256, 0, 0
455, 1.26, 1273, 0, 0
460, 1.27, 1278, 0, 0
465, 1.28, 1290, 0, 0
470, 1.29, 1312, 0, 0
475, 1.29, 1327, 0, 0
480, 1.3, 1335, 0, 0
485, 1.3, 1337, 0, 0
490, 1.3, 1346, 0, 0
495, 1.3, 1360, 0, 0
500, 1.3, 1368, 0, 0
505, 1.31, 1376, 0, 0
510, 1.31, 1384, 0, 0
515, 1.32, 1399, 0, 0
520, 1.32, 1400, 0, 0
525, 1.32, 1403, 0, 0
530, 1.32, 1403, 0, 0
535, 1.32, 1405, 0, 0
540, 1.32, 1408, 0, 0
545, 1.32, 1420, 0, 0
550, 1.32, 1424, 0, 0
555, 1.32, 1431, 0, 0
560, 1.32, 1444, 0, 0
565, 1.32, 1445, 0, 0
570, 1.32, 1447, 0, 0
575, 1.33, 1457, 0, 0
580, 1.33, 1469, 0, 0
585, 1.33, 1472, 0, 0
590, 1.33, 1473, 0, 0
595, 1.33, 1477, 0, 0
600, 1.34, 1488, 0, 0
605, 1.34, 1488, 0, 0
