0, 0.05, 1, 0, 0
5, 0.17, 38, 0, 0
10, 0.21, 38, 0, 0
15, 0.24, 38, 0, 0
20, 0.25, 38, 0, 0
25, 0.26, 38, 0, 0
30, 0.28, 557, 0, 0
35, 0.29, 606, 0, 0
40, 0.3, 651, 0, 0
45, 0.31, 694, 0, 0
50, 0.32, 731, 0, 0
55, 0.36, 828, 0, 0
60, 0.37, 856, 0, 0
65, 0.37, 883, 0, 0
70, 0.37, 910, 0, 0
75, 0.38, 927, 0, 0
80, 0.39, 970, 0, 0
85, 0.4, 996, 0, 0
90, 0.4, 1020, 0, 0
95, 0.41, 1042, 0, 0
100, 0.41, 1058, 0, 0
105, 0.41, 1062, 0, 0
110, 0.41, 1071, 0, 0
115, 0.41, 1089, 0, 0
120, 0.43, 1094, 0, 0
125, 0.44, 1215, 0, 0
130, 0.45, 1243, 0, 0
135, 0.45, 1265, 0, 0
140, 0.45, 1295, 0, 0
145, 0.46, 1319, 0, 0
150, 0.46, 1340, 0, 0
155, 0.46, 1355, 0, 0
160, 0.47, 1368, 0, 0
165, 0.47, 1381, 0, 0
170, 0.47, 1400, 0, 0
175, 0.47, 1428, 0, 0
180, 0.48, 1447, 0, 0
185, 0.48, 1463, 0, 0
190, 0.48, 1475, 0, 0
195, 0.48, 1488, 0, 0
200, 0.48, 1500, 0, 0
205, 0.49, 1513, 0, 0
210, 0.49, 1530, 0, 0
215, 0.49, 1540, 0, 0
220, 0.51, 1646, 0, 0
225, 0.51, 1662, 0, 0
230, 0.51, 1675, 0, 0
235, 0.51, 1685, 0, 0
240, 0.52, 1707, 0, 0
245, 0.52, 1719, 0, 0
250, 0.53, 1757, 0, 0
255, 0.53, 1772, 0, 0
260, 0.54, 1786, 0, 0
265, 0.54, 1790, 0, 0
270, 0.54, 1802, 0, 0
275, 0.54, 1821, 0, 0
280, 0.54, 1837, 0, 0
285, 0.55, 1849, 0, 0
290, 0.55, 1855, 0, 0
295, 0.55, 1863, 0, 0
300, 0.55, 1873, 0, 0
305, 0.55, 1883, 0, 0
310, 0.55, 1889, 0, 0
315, 0.55, 1894, 0, 0
320, 0.55, 1903, 0, 0
325, 0.55, 1910, 0, 0
330, 0.56, 1929, 0, 0
335, 0.56, 1943, 0, 0
340, 0.56, 1954, 0, 0
345, 0.56, 1963, 0, 0
350, 0.57, 1986, 0, 0
355, 0.57, 1992, 0, 0
360, 0.57, 2002, 0, 0
365, 0.58, 2020, 0, 0
370, 0.58, 2041, 0, 0
375, 0.58, 2059, 0, 0
380, 0.59, 2068, 0, 0
385, 0.59, 2077, 0, 0
390, 0.6, 2093, 0, 0
395, 0.6, 2101, 0, 0
400, 0.61, 2114, 0, 0
405, 0.61, 2122, 0, 0
410, 0.61, 2129, 0, 0
415, 0.61, 2137, 0, 0
420, 0.62, 2151, 0, 0
425, 0.62, 2157, 0, 0
430, 0.62, 2165, 0, 0
435, 0.62, 2183, 0, 0
440, 0.62, 2189, 0, 0
445, 0.62, 2200, 0, 0
450, 0.64, 2219, 0, 0
455, 0.64, 2230, 0, 0
460, 0.66, 2331, 0, 0
465, 0.66, 2342, 0, 0
470, 0.67, 2402, 0, 0
475, 0.68, 2464, 0, 0
480, 0.69, 2472, 0, 0
485, 0.69, 2475, 0, 0
490, 0.69, 2525, 0, 0
495, 0.69, 2541, 0, 0
500, 0.7, 2557, 0, 0
505, 0.7, 2565, 0, 0
510, 0.7, 2580, 0, 0
515, 0.72, 2598, 0, 0
520, 0.72, 2610, 0, 0
525, 0.73, 2623, 0, 0
530, 0.73, 2629, 0, 0
535, 0.75, 2767, 0, 0
540, 0.76, 2787, 0, 0
