0, 0.15, 1, 0, 0
5, 0.25, 102, 0, 0
10, 0.28, 148, 0, 0
15, 0.29, 171, 0, 0
20, 0.34, 212, 0, 0
25, 0.38, 245, 0, 0
30, 0.38, 255, 0, 0
35, 0.39, 273, 0, 0
40, 0.4, 286, 0, 0
45, 0.4, 290, 0, 0
50, 0.4, 304, 0, 0
55, 0.47, 314, 0, 0
60, 0.5, 323, 0, 0
65, 0.56, 333, 0, 0
70, 0.57, 347, 0, 0
75, 0.58, 374, 0, 0
80, 0.58, 382, 0, 0
85, 0.6, 403, 0, 0
90, 0.61, 414, 0, 0
95, 0.61, 433, 0, 0
100, 0.63, 446, 0, 0
105, 0.68, 467, 0, 0
110, 0.7, 483, 0, 0
115, 0.7, 499, 0, 0
120, 0.72, 516, 0, 0
125, 0.72, 534, 0, 0
130, 0.72, 546, 0, 0
135, 0.72, 551, 0, 0
140, 0.72, 560, 0, 0
145, 0.72, 563, 0, 0
150, 0.73, 579, 0, 0
155, 0.73, 582, 0, 0
160, 0.73, 591, 0, 0
165, 0.73, 597, 0, 0
170, 0.73, 600, 0, 0
175, 0.75, 620, 0, 0
180, 0.76, 640, 0, 0
185, 0.76, 645, 0, 0
190, 0.77, 652, 0, 0
195, 0.77, 656, 0, 0
200, 0.8, 660, 0, 0
205, 0.8, 663, 0, 0
210, 0.81, 673, 0, 0
215, 0.82, 685, 0, 0
220, 0.82, 704, 0, 0
225, 0.82, 717, 0, 0
230, 0.82, 725, 0, 0
235, 0.83, 752, 0, 0
240, 0.84, 757, 0, 0
245, 0.84, 764, 0, 0
250, 0.84, 792, 0, 0
255, 0.84, 795, 0, 0
260, 0.85, 813, 0, 0
265, 0.87, 824, 0, 0
270, 0.88, 839, 0, 0
275, 0.9, 861, 0, 0
280, 0.93, 883, 0, 0
285, 0.93, 899, 0, 0
290, 0.94, 912, 0, 0
295, 0.95, 927, 0, 0
300, 0.95, 930, 0, 0
305, 0.97, 946, 0, 0
310, 0.97, 953, 0, 0
315, 0.97, 959, 0, 0
320, 0.97, 964, 0, 0
325, 0.97, 971, 0, 0
330, 0.98, 974, 0, 0
335, 0.98, 977, 0, 0
340, 0.98, 982, 0, 0
345, 0.98, 986, 0, 0
350, 0.98, 990, 0, 0
355, 0.98, 991, 0, 0
360, 1, 1003, 0, 0
365, 1, 1005, 0, 0
370, 1.02, 1018, 0, 0
375, 1.05, 1029, 0, 0
380, 1.05, 1033, 0, 0
385, 1.05, 1037, 0, 0
390, 1.06, 1041, 0, 0
395, 1.06, 1053, 0, 0
400, 1.06, 1057, 0, 0
405, 1.07, 1066, 0, 0
410, 1.07, 1082, 0, 0
415, 1.07, 1087, 0, 0
420, 1.1, 1096, 0, 0
425, 1.1, 1103, 0, 0
430, 1.1, 1111, 0, 0
435, 1.1, 1113, 0, 0
440, 1.11, 1119, 0, 0
445, 1.13, 1138, 0, 0
450, 1.13, 1155, 0, 0
455, 1.13, 1162, 0, 0
460, 1.14, 1164, 0, 0
465, 1.14, 1167, 0, 0
470, 1.14, 1173, 0, 0
475, 1.14, 1176, 0, 0
480, 1.14, 1177, 0, 0
485, 1.14, 1183, 0, 0
490, 1.15, 1188, 0, 0
495, 1.17, 1191, 0, 0
500, 1.17, 1197, 0, 0
505, 1.17, 1199, 0, 0
510, 1.17, 1202, 0, 0
515, 1.18, 1209, 0, 0
520, 1.18, 1210, 0, 0
525, 1.18, 1210, 0, 0
530, 1.18, 1214, 0, 0
535, 1.18, 1219, 0, 0
540, 1.18, 1219, 0, 0
545, 1.18, 1219, 0, 0
550, 1.19, 1221, 0, 0
555, 1.24, 1236, 0, 0
560, 1.27, 1246, 0, 0
565, 1.28, 1279, 0, 0
570, 1.29, 1282, 0, 0
575, 1.3, 1309, 0, 0
580, 1.31, 1326, 0, 0
585, 1.31, 1336, 0, 0
590, 1.31, 1345, 0, 0
595, 1.31, 1356, 0, 0
600, 1.31, 1360, 0, 0
605, 1.31, 1363, 0, 0
610, 1.32, 1371, 0, 0
615, 1.33, 1381, 0, 0
620, 1.33, 1386, 0, 0
625, 1.33, 1391, 0, 0
630, 1.35, 1400, 0, 0
635, 1.35, 1404, 0, 0
640, 1.35, 1407, 0, 0
645, 1.35, 1407, 0, 0
650, 1.35, 1410, 0, 0
655, 1.35, 1411, 0, 0
660, 1.35, 1417, 0, 0
665, 1.35, 1418, 0, 0
670, 1.35, 1422, 0, 0
675, 1.35, 1425, 0, 0
680, 1.35, 1435, 0, 0
685, 1.35, 1437, 0, 0
690, 1.35, 1440, 0, 0
695, 1.35, 1442, 0, 0
700, 1.35, 1459, 0, 0
705, 1.35, 1472, 0, 0
710, 1.35, 1478, 0, 0
715, 1.35, 1489, 0, 0
720, 1.35, 1505, 0, 0
725, 1.36, 1512, 0, 0
730, 1.36, 1515, 0, 0
735, 1.37, 1524, 0, 0
740, 1.37, 1541, 0, 0
745, 1.37, 1550, 0, 0
750, 1.38, 1559, 0, 0
755, 1.39, 1565, 0, 0
760, 1.39, 1574, 0, 0
765, 1.39, 1574, 0, 0
770, 1.39, 1586, 0, 0
775, 1.39, 1603, 0, 0
780, 1.39, 1604, 0, 0
785, 1.39, 1607, 0, 0
790, 1.39, 1611, 0, 0
795, 1.39, 1615, 0, 0
800, 1.39, 1622, 0, 0
805, 1.39, 1625, 0, 0
810, 1.39, 1626, 0, 0
815, 1.39, 1629, 0, 0
820, 1.41, 1633, 0, 0
825, 1.43, 1639, 0, 0
830, 1.43, 1644, 0, 0
835, 1.46, 1662, 0, 0
840, 1.46, 1678, 0, 0
845, 1.46, 1683, 0, 0
850, 1.46, 1687, 0, 0
855, 1.47, 1693, 0, 0
860, 1.47, 1695, 0, 0
865, 1.47, 1695, 0, 0
870, 1.47, 1704, 0, 0
875, 1.47, 1710, 0, 0
880, 1.47, 1713, 0, 0
885, 1.47, 1719, 0, 0
890, 1.47, 1722, 0, 0
895, 1.47, 1730, 0, 0
900, 1.47, 1734, 0, 0
905, 1.47, 1735, 0, 0
910, 1.47, 1736, 0, 0
915, 1.47, 1741, 0, 0
920, 1.49, 1756, 0, 0
925, 1.49, 1759, 0, 0
930, 1.49, 1764, 0, 0
935, 1.49, 1766, 0, 0
940, 1.49, 1771, 0, 0
945, 1.49, 1774, 0, 0
950, 1.5, 1781, 0, 0
955, 1.5, 1783, 0, 0
960, 1.5, 1787, 0, 0
965, 1.5, 1787, 0, 0
970, 1.5, 1791, 0, 0
975, 1.5, 1792, 0, 0
980, 1.56, 1814, 0, 0
985, 1.56, 1830, 0, 0
990, 1.56, 1840, 0, 0
995, 1.56, 1845, 0, 0
1000, 1.57, 1850, 0, 0
1005, 1.57, 1858, 0, 0
1010, 1.57, 1863, 0, 0
1015, 1.57, 1864, 0, 0
1020, 1.58, 1868, 0, 0
1025, 1.58, 1873, 0, 0
1030, 1.58, 1878, 0, 0
1035, 1.58, 1881, 0, 0
1040, 1.58, 1881, 0, 0
1045, 1.58, 1887, 0, 0
1050, 1.58, 1888, 0, 0
1055, 1.6, 1890, 0, 0
1060, 1.62, 1896, 0, 0
1065, 1.63, 1900, 0, 0
1070, 1.63, 1901, 0, 0
1075, 1.63, 1902, 0, 0
1080, 1.63, 1903, 0, 0
1085, 1.63, 1903, 0, 0
1090, 1.63, 1909, 0, 0
1095, 1.64, 1918, 0, 0
1100, 1.64, 1924, 0, 0
1105, 1.64, 1925, 0, 0
1110, 1.64, 1926, 0, 0
1115, 1.64, 1928, 0, 0
1120, 1.64, 1937, 0, 0
1125, 1.64, 1949, 0, 0
1130, 1.64, 1953, 0, 0
1135, 1.64, 1959, 0, 0
1140, 1.64, 1960, 0, 0
1145, 1.64, 1970, 0, 0
1150, 1.64, 1972, 0, 0
1155, 1.64, 1972, 0, 0
1160, 1.64, 1973, 0, 0
1165, 1.64, 1974, 0, 0
1170, 1.65, 1987, 0, 0
1175, 1.65, 1989, 0, 0
1180, 1.65, 1999, 0, 0
1185, 1.66, 2004, 0, 0
1190, 1.66, 2005, 0, 0
1195, 1.66, 2010, 0, 0
1200, 1.66, 2017, 0, 0
1205, 1.66, 2024, 0, 0
1210, 1.66, 2026, 0, 0
1215, 1.66, 2028, 0, 0
1220, 1.66, 2031, 0, 0
1225, 1.66, 2034, 0, 0
1230, 1.68, 2039, 0, 0
1235, 1.71, 2071, 0, 0
1240, 1.71, 2080, 0, 0
1245, 1.72, 2095, 0, 0
1250, 1.73, 2128, 0, 0
1255, 1.74, 2163, 0, 0
1260, 1.74, 2171, 0, 0
1265, 1.74, 2175, 0, 0
1270, 1.74, 2178, 0, 0
1275, 1.74, 2180, 0, 0
1280, 1.74, 2180, 0, 0
1285, 1.75, 2186, 0, 0
1290, 1.75, 2190, 0, 0
1295, 1.75, 2191, 0, 0
1300, 1.76, 2196, 0, 0
1305, 1.76, 2203, 0, 0
1310, 1.76, 2203, 0, 0
1315, 1.76, 2204, 0, 0
1320, 1.76, 2207, 0, 0
1325, 1.76, 2213, 0, 0
1330, 1.76, 2215, 0, 0
1335, 1.76, 2217, 0, 0
1340, 1.76, 2221, 0, 0
1345, 1.76, 2221, 0, 0
1350, 1.76, 2226, 0, 0
1355, 1.77, 2243, 0, 0
1360, 1.79, 2252, 0, 0
1365, 1.82, 2271, 0, 0
1370, 1.83, 2283, 0, 0
1375, 1.9, 2321, 0, 0
1380, 1.94, 2356, 0, 0
1385, 1.94, 2363, 0, 0
1390, 1.94, 2364, 0, 0
1395, 1.94, 2364, 0, 0
1400, 1.94, 2364, 0, 0
1405, 1.94, 2371, 0, 0
1410, 1.95, 2389, 0, 0
1415, 1.97, 2409, 0, 0
1420, 1.98, 2423, 0, 0
1425, 1.98, 2433, 0, 0
1430, 1.98, 2436, 0, 0
1435, 1.98, 2436, 0, 0
1440, 1.98, 2436, 0, 0
1445, 1.98, 2439, 0, 0
1450, 1.98, 2448, 0, 0
1455, 1.98, 2452, 0, 0
1460, 1.98, 2454, 0, 0
1465, 1.98, 2461, 0, 0
1470, 1.99, 2469, 0, 0
1475, 1.99, 2472, 0, 0
1480, 1.99, 2474, 0, 0
1485, 1.99, 2474, 0, 0
1490, 1.99, 2475, 0, 0
1495, 1.99, 2475, 0, 0
1500, 1.99, 2478, 0, 0
1505, 1.99, 2478, 0, 0
1510, 1.99, 2482, 0, 0
1515, 2, 2485, 0, 0
1520, 2, 2486, 0, 0
1525, 2, 2495, 0, 0
1530, 2, 2495, 0, 0
1535, 2, 2498, 0, 0
1540, 2, 2499, 0, 0
1545, 2, 2503, 0, 0
1550, 2, 2509, 0, 0
1555, 2, 2512, 0, 0
1560, 2, 2512, 0, 0
1565, 2, 2519, 0, 0
1570, 2, 2525, 0, 0
1575, 2, 2530, 0, 0
1580, 2.01, 2533, 0, 0
1585, 2.01, 2535, 0, 0
1590, 2.01, 2536, 0, 0
1595, 2.02, 2542, 0, 0
1600, 2.02, 2543, 0, 0
1605, 2.02, 2563, 0, 0
1610, 2.02, 2563, 0, 0
1615, 2.02, 2563, 0, 0
1620, 2.02, 2568, 0, 0
1625, 2.02, 2569, 0, 0
1630, 2.02, 2571, 0, 0
1635, 2.02, 2571, 0, 0
1640, 2.03, 2572, 0, 0
1645, 2.03, 2576, 0, 0
1650, 2.03, 2579, 0, 0
1655, 2.03, 2580, 0, 0
1660, 2.03, 2582, 0, 0
1665, 2.04, 2586, 0, 0
1670, 2.04, 2588, 0, 0
1675, 2.07, 2614, 0, 0
1680, 2.07, 2616, 0, 0
1685, 2.07, 2616, 0, 0
1690, 2.07, 2617, 0, 0
1695, 2.07, 2617, 0, 0
1700, 2.07, 2617, 0, 0
1705, 2.07, 2617, 0, 0
1710, 2.07, 2617, 0, 0
1715, 2.07, 2617, 0, 0
1720, 2.07, 2617, 0, 0
1725, 2.07, 2617, 0, 0
1730, 2.07, 2617, 0, 0
1735, 2.07, 2617, 0, 0
1740, 2.07, 2617, 0, 0
1745, 2.07, 2620, 0, 0
1750, 2.07, 2620, 0, 0
1755, 2.07, 2620, 0, 0
1760, 2.07, 2620, 0, 0
1765, 2.07, 2620, 0, 0
1770, 2.07, 2620, 0, 0
1775, 2.07, 2620, 0, 0
1780, 2.07, 2620, 0, 0
1785, 2.08, 2627, 0, 0
1790, 2.15, 2643, 0, 0
1795, 2.23, 2664, 0, 0
1800, 2.31, 2700, 0, 0
1805, 2.34, 2711, 0, 0
1810, 2.37, 2722, 0, 0
1815, 2.38, 2730, 0, 0
1820, 2.38, 2730, 0, 0
